# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
603000.SH,人民网,17.35,0.06,0.35,5.6,0.93,451.63,5.32,3.16,349853.0,6.0889,191.8374,191.8374,11.0569
603001.SH,奥康国际,10.43,0.95,10.02,16.93,15.5,118.99,1.77,6.42,257383.0,2.5881,41.8222,41.8222,4.0098
603002.SH,宏昌电子,19.18,-0.04,-0.21,9.85,9.35,276.1,6.25,9.51,1078597.0,20.4047,217.5163,217.5163,11.3408
603004.SH,鼎龙科技,18.75,0.19,1.02,5.93,-3.5,42.89,2.1,4.17,24577.0,0.4592,44.16,11.04,2.3552
603005.SH,晶方科技,30.63,0.86,2.89,6.54,-0.94,75.26,4.31,6.99,455758.0,13.9444,199.7602,199.7602,6.5217
603006.SH,联明股份,10.64,0.01,0.09,2.21,-3.54,30.75,2.08,0.93,23595.0,0.2506,27.0527,27.0527,2.5425
603007.SH,顺景科技,4.69,0.05,1.08,-2.9,-7.5,46.55,14.34,1.84,127636.0,0.5975,41.4805,32.5997,8.8445
603008.SH,ST喜临门,9.45,0.5,5.59,7.02,10.53,-48.07,0.99,2.83,104216.0,0.968,34.8036,34.8036,3.6829
603009.SH,北特科技,49.29,1.92,4.05,9.73,3.2,135.23,8.38,4.48,155309.0,7.5711,170.7355,170.7355,3.4639
603010.SH,万盛股份,12.29,0.19,1.57,7.52,0.99,1659.93,2.79,1.34,76241.0,0.9358,71.9002,70.1487,5.8503
603011.SH,合锻智能,27.38,-0.15,-0.54,6.08,2.16,-196.92,7.29,7.41,366506.0,10.0832,135.3707,135.3707,4.9441
603012.SH,创力集团,9.06,0.03,0.33,-1.09,-13.3,34.57,1.53,2.03,131361.0,1.1886,58.5729,58.5729,6.465
603013.SH,亚普股份,14.32,0.15,1.06,1.49,-2.59,12.44,1.6,0.32,16218.0,0.2319,72.777,72.777,5.0822
603014.SH,威高血净,31.23,0.43,1.4,2.13,-0.26,28.39,1.83,0.91,9201.0,0.2862,130.4646,31.6937,4.1775
603015.SH,弘讯科技,10.72,-0.01,-0.09,2.0,-4.88,86.26,3.13,0.95,38481.0,0.4161,43.3323,43.3323,4.0422
603016.SH,新宏泰,30.48,2.77,10.0,8.93,-5.11,88.27,5.54,3.93,58291.0,1.7144,45.1592,45.1592,1.4816
603017.SH,中衡设计,9.8,0.05,0.51,-1.51,-3.35,20.33,1.81,1.3,35809.0,0.3523,27.0666,27.0666,2.7619
603018.SH,华设集团,5.17,0.02,0.39,-2.82,-1.9,19.92,0.79,0.58,47434.0,0.2456,42.3499,42.3499,8.1915
603020.SH,爱普股份,11.43,0.1,0.88,12.61,10.97,36.01,1.33,5.03,188825.0,2.1357,42.9354,42.9354,3.7564
603021.SH,*ST华鹏,5.51,0.2,3.77,-0.36,1.66,-11.8,-7.28,1.78,56954.0,0.3124,17.6291,17.6291,3.1995
603022.SH,新通联,8.6,-0.05,-0.58,-1.6,-7.63,38.71,2.02,1.43,28520.0,0.2477,17.2,17.2,2.0
603023.SH,威帝股份,4.09,0.0,0.0,0.49,-4.44,-148.91,2.98,3.71,206836.0,0.8563,22.827,22.827,5.5812
603025.SH,大豪科技,13.57,0.21,1.57,4.3,-1.52,14.24,5.49,0.64,71162.0,0.961,151.5301,150.515,11.1665
603026.SH,石大胜华,61.15,0.1,0.16,-0.24,-2.55,15.82,2.63,1.64,38220.0,2.3369,142.2967,142.2967,2.327
603027.SH,千禾味业,7.28,0.01,0.14,-0.14,-0.82,24.12,3.03,0.72,95786.0,0.6977,96.8778,96.8778,13.3074
603028.SH,赛福天,6.75,-0.02,-0.3,-1.6,-5.99,-29.87,4.41,0.96,27461.0,0.1865,19.3752,19.2686,2.8704
603029.SH,天鹅股份,16.47,0.18,1.1,0.37,-2.14,51.46,2.1,2.44,29644.0,0.4886,19.985,19.985,1.2134
603030.SH,全筑股份,2.08,-0.01,-0.48,-1.42,-3.26,-421.3,3.94,2.24,294650.0,0.6121,27.3922,27.3922,13.1693
603031.SH,安孚科技,42.69,0.55,1.31,5.12,4.89,40.62,5.54,2.35,76940.0,3.2723,159.5948,139.8054,3.7385
603032.SH,德新科技,18.83,0.16,0.86,4.96,-6.32,41.14,3.7,1.36,31680.0,0.5964,43.9167,43.8516,2.3323
603033.SH,三维股份,7.32,0.04,0.55,4.27,-3.68,-20.33,3.07,0.75,76061.0,0.5582,75.4812,74.1173,10.3116
603035.SH,常熟汽饰,10.19,0.09,0.89,-1.26,-5.65,16.01,0.7,0.95,34703.0,0.3533,37.3308,37.3308,3.6635
603036.SH,如通股份,13.38,0.48,3.72,5.69,-15.74,25.84,2.0,2.72,56047.0,0.743,27.5636,27.5636,2.0601
603037.SH,凯众股份,9.79,-0.15,-1.51,0.0,-6.49,42.65,2.71,1.13,30105.0,0.2975,26.0941,26.0561,2.6654
603038.SH,华立股份,17.35,0.4,2.36,11.94,-3.29,30.65,3.27,2.48,66584.0,1.1429,46.6155,46.6155,2.6868
603039.SH,XD泛微网,35.95,0.5,1.41,1.38,-14.23,48.19,4.16,2.56,78602.0,2.813,110.5963,110.5963,3.0764
603040.SH,新坐标,47.85,0.1,0.21,3.5,-6.12,37.17,6.33,0.83,16437.0,0.7828,94.4356,94.4321,1.9736
603041.SH,美思德,10.88,-0.16,-1.45,-1.09,-5.64,26.49,1.3,1.1,20204.0,0.2218,19.9265,19.9265,1.8315
603042.SH,华脉科技,17.3,-0.39,-2.2,4.41,21.32,97.38,4.24,22.61,472081.0,8.2589,36.1167,36.1167,2.0877
603043.SH,广州酒家,13.2,0.12,0.92,-1.05,-4.69,121.09,1.99,0.32,18239.0,0.2404,74.6643,74.2437,5.6564
603045.SH,福达合金,52.07,1.46,2.88,6.05,-11.48,11.38,5.18,7.58,102602.0,5.4196,70.5263,70.5263,1.3545
603048.SH,浙江黎明,24.33,1.23,5.32,7.42,3.93,68.22,2.86,2.84,41743.0,0.9856,35.7359,35.7359,1.4688
603049.SH,中策橡胶,45.11,0.17,0.38,-1.12,-11.44,8.08,1.57,0.33,16498.0,0.7443,394.4805,227.7966,8.7449
603050.SH,科林电气,18.09,0.02,0.11,1.12,0.84,31.56,3.81,0.68,27378.0,0.498,72.9604,72.9604,4.0332
603051.SH,鹿山新材,25.67,1.87,7.86,12.69,20.63,46.91,2.4,8.21,132625.0,3.3407,41.7992,41.4912,1.6283
603052.SH,可川科技,60.37,1.09,1.84,10.81,0.43,-200.55,10.82,3.14,59062.0,3.5464,113.4336,113.4336,1.879
603053.SH,成都燃气,8.72,-0.01,-0.11,-2.13,-1.13,15.45,1.59,0.16,14132.0,0.1236,77.5112,77.5112,8.8889
603055.SH,台华新材,9.37,0.03,0.32,2.07,-1.06,10.88,1.52,0.61,54498.0,0.5126,83.4205,83.2506,8.9029
603057.SH,紫燕食品,18.52,-0.1,-0.54,-4.09,-6.89,57.38,3.64,0.45,18365.0,0.3418,76.8793,76.3024,4.1512
603058.SH,永吉股份,8.76,0.06,0.69,-1.9,-15.12,22.17,3.23,1.54,63929.0,0.5644,36.3272,36.3245,4.1469
603059.SH,倍加洁,24.54,0.61,2.55,5.05,-2.62,25.66,2.2,2.12,21286.0,0.5311,24.6916,24.6501,1.0062
603060.SH,国检集团,5.38,0.03,0.56,-1.47,-3.58,-104.84,2.19,0.44,35756.0,0.1929,43.2533,43.2533,8.0396
603062.SH,麦加芯彩,36.52,0.31,0.86,-0.98,-7.75,52.09,1.98,0.84,3121.0,0.1139,39.4416,13.5391,1.08
603063.SH,禾望电气,30.78,0.62,2.06,3.5,-4.26,45.68,2.62,2.64,121890.0,3.7263,142.8633,142.2754,4.6414
603065.SH,宿迁联盛,14.27,0.32,2.29,5.31,-18.41,309.93,3.12,6.19,259361.0,3.6978,59.7867,59.7867,4.1897
603066.SH,音飞储存,9.05,0.02,0.22,-1.63,-1.95,9.48,1.74,1.37,40326.0,0.3663,26.6233,26.6233,2.9418
603067.SH,振华股份,35.14,-0.17,-0.48,-1.01,-1.29,43.07,6.13,3.4,256626.0,9.0887,265.4916,265.4916,7.5553
603068.SH,博通集成,39.81,3.62,10.0,12.58,1.27,59.83,3.38,8.6,130468.0,5.1032,60.4265,60.4265,1.5179
603069.SH,海汽集团,13.66,0.33,2.48,0.44,2.94,-48.34,5.77,2.89,91476.0,1.262,43.1656,43.1656,3.16
603070.SH,万控智造,11.48,0.11,0.97,0.79,-2.88,-122.86,2.16,0.38,15307.0,0.1758,46.0348,46.0348,4.01
603071.SH,物产环能,12.32,0.03,0.24,-0.65,-2.76,9.5,1.16,0.29,16331.0,0.2017,68.74,68.74,5.5795
603072.SH,天和磁材,30.37,0.67,2.26,1.37,-6.0,50.26,3.66,1.27,16046.0,0.4849,80.2618,38.3361,2.6428
603073.SH,彩蝶实业,15.9,0.08,0.51,-0.81,-7.34,36.24,1.33,1.58,18296.0,0.2917,18.444,18.444,1.16
603075.SH,热威股份,19.8,0.29,1.49,-0.1,2.22,24.38,3.89,6.36,26947.0,0.529,79.6754,8.3954,4.024
603076.SH,乐惠国际,19.58,0.07,0.36,-0.61,-5.46,62.01,1.85,0.94,11308.0,0.2222,23.6333,23.6333,1.207
603077.SH,和邦生物,2.26,0.01,0.44,-4.64,-5.04,26.25,1.06,1.33,1173886.0,2.6495,199.5978,199.5978,88.3176
603078.SH,江化微,33.11,0.7,2.16,8.31,-8.41,136.02,6.45,5.77,222616.0,7.3699,127.6845,127.6845,3.8564
603079.SH,圣达生物,12.8,0.17,1.35,3.56,-2.96,58.93,1.52,1.98,37412.0,0.4806,24.1958,24.1958,1.8903
603080.SH,新疆火炬,19.48,0.23,1.19,-1.72,-4.18,13.13,1.71,0.98,13908.0,0.2709,27.5642,27.5642,1.415
603081.SH,大丰实业,9.35,-0.07,-0.74,-3.61,-5.75,37.05,1.23,0.61,25626.0,0.2399,39.5037,39.5037,4.225
603082.SH,北自科技,51.4,0.23,0.45,14.35,15.25,85.61,4.98,32.36,131250.0,6.7387,85.6186,20.8462,1.6657
603083.SH,剑桥科技,227.98,8.95,4.09,1.57,21.58,128.08,9.0,9.76,268978.0,61.0961,839.5372,628.2864,3.6825
603085.SH,天成自控,9.9,-0.01,-0.1,2.59,-3.7,38.85,3.94,1.12,44604.0,0.4435,39.3129,39.3129,3.971
603086.SH,先达股份,5.74,-0.08,-1.37,-6.21,-10.31,17.24,1.17,1.92,83514.0,0.482,24.9583,24.9583,4.3481
603087.SH,甘李药业,68.91,-0.23,-0.33,3.87,-0.03,33.76,3.51,1.18,66384.0,4.6062,411.6905,386.8722,5.9743
603088.SH,宁波精达,10.29,0.04,0.39,3.83,-3.11,51.73,4.67,1.17,51393.0,0.5282,51.6957,45.057,5.0239
603089.SH,正裕工业,9.49,0.06,0.64,0.64,-9.27,-39.93,1.42,1.19,28452.0,0.2692,26.1658,22.7792,2.7572
603090.SH,宏盛股份,39.55,0.66,1.7,19.02,-6.12,65.14,6.23,6.29,62891.0,2.4641,39.55,39.55,1.0
603091.SH,众鑫股份,46.9,0.85,1.85,-2.35,-10.41,17.29,2.94,1.44,6323.0,0.2955,67.13,20.6446,1.4313
603092.SH,德力佳,45.11,0.79,1.78,10.24,4.4,21.91,3.17,10.41,35992.0,1.6029,180.44,15.5953,4.0
603093.SH,南华期货,12.72,0.08,0.63,2.42,-4.14,17.0,2.26,1.54,135963.0,1.726,132.052,112.1954,10.3814
603095.SH,越剑智能,14.35,0.02,0.14,2.94,-12.5,62.02,1.58,1.75,45304.0,0.6504,37.0616,37.0616,2.5827
603096.SH,新经典,15.43,0.11,0.72,1.18,-0.19,26.94,1.31,1.09,16791.0,0.2604,23.7984,23.7984,1.5423
603097.SH,江苏华辰,18.5,0.22,1.2,0.54,-4.15,-666.64,4.01,0.57,12827.0,0.2362,42.5381,41.5652,2.2994
603098.SH,森特股份,10.65,0.08,0.76,-3.01,0.76,46.59,2.02,0.67,36175.0,0.3866,57.4589,57.3822,5.3952
603099.SH,长白山,39.26,0.07,0.18,4.97,-1.38,4214.67,7.13,3.86,105030.0,4.1206,106.9269,106.9269,2.7236
603100.SH,川仪股份,18.0,0.03,0.17,-0.88,-4.71,16.28,1.9,0.45,22827.0,0.4116,92.3712,92.077,5.1317
603101.SH,汇嘉时代,7.43,0.08,1.09,-1.85,-1.07,17.8,2.38,1.27,59561.0,0.4442,34.9507,34.9507,4.704
603102.SH,百合股份,35.95,0.55,1.55,2.74,-9.61,18.53,1.38,2.0,12787.0,0.4594,23.008,23.008,0.64
603103.SH,横店影视,16.42,0.4,2.5,-0.55,4.12,-84.5,8.85,1.11,70498.0,1.1523,104.1356,104.1356,6.342
603105.SH,芯能科技,8.18,0.27,3.41,-4.99,7.35,84.74,1.98,5.53,276725.0,2.2533,40.9009,40.9009,5.0001
603106.SH,恒银科技,7.48,0.11,1.49,-1.06,-5.91,254.27,2.95,1.86,96833.0,0.7226,38.9349,38.9349,5.2052
603107.SH,上海汽配,12.09,-0.06,-0.49,3.16,-0.58,32.33,1.94,1.37,29794.0,0.3605,40.7838,26.3772,3.3733
603108.SH,润达医疗,9.6,0.33,3.56,3.11,-2.74,-33.03,1.57,2.76,167033.0,1.6014,58.042,58.042,6.046
603109.SH,神驰机电,17.2,0.25,1.47,4.24,-2.82,27.58,1.84,1.55,32321.0,0.5546,35.9219,35.9219,2.0885
603110.SH,东方材料,25.13,-0.38,-1.49,10.51,4.49,230.91,7.2,5.16,103760.0,2.6395,50.5683,50.5683,2.0123
603111.SH,XD康尼机,6.01,0.12,2.04,0.5,-1.48,15.25,1.35,0.68,56660.0,0.3401,51.808,50.3395,8.6203
603112.SH,华翔股份,16.68,-0.32,-1.88,2.14,-1.42,17.21,1.99,2.51,134041.0,2.2335,90.0656,89.1724,5.3996
603113.SH,金能科技,4.89,-0.05,-1.01,-2.59,-19.44,-3.52,0.55,1.89,160361.0,0.7905,41.4912,41.4912,8.4849
603115.SH,海星股份,93.68,-1.73,-1.81,6.15,23.34,109.9,10.85,4.63,113184.0,10.8078,229.125,229.125,2.4458
603116.SH,红蜻蜓,6.6,0.41,6.62,8.02,1.23,212.41,1.58,1.67,96370.0,0.6259,38.0293,38.0293,5.762
603117.SH,万林物流,3.92,-0.08,-2.0,-3.21,-3.69,-655.35,2.28,1.21,72407.0,0.287,23.4886,23.4886,5.992
603118.SH,共进股份,18.43,1.68,10.03,15.55,-0.91,99.89,2.85,11.7,920877.0,16.2458,145.095,145.095,7.8728
603119.SH,浙江荣泰,55.06,0.71,1.31,8.86,7.29,86.7,12.41,3.19,150921.0,8.3323,260.3567,260.3567,4.7286
603120.SH,肯特催化,59.21,5.38,9.99,20.32,26.01,65.05,4.41,15.13,57328.0,3.3604,53.5258,22.4406,0.904
603121.SH,华培动力,12.34,0.12,0.98,-0.72,-8.39,-447.17,3.81,0.95,32150.0,0.3949,41.7751,41.7751,3.3853
603122.SH,合富中国,13.64,1.24,10.0,11.35,13.86,-362.0,5.23,12.71,506106.0,6.6744,54.2944,54.2944,3.9805
603123.SH,翠微股份,9.65,0.1,1.05,-6.49,1.69,-53.5,4.86,4.61,300503.0,2.8916,77.0781,62.9446,7.9874
603124.SH,江南新材,132.58,1.81,1.38,5.21,5.68,60.3,9.95,8.14,63148.0,8.4777,193.229,102.8938,1.4575
603125.SH,常青科技,23.9,0.38,1.62,5.99,2.27,34.58,3.76,0.91,36679.0,0.8765,96.7559,96.7559,4.0484
603126.SH,中材节能,6.24,0.02,0.32,-0.48,-0.16,426.66,1.87,0.85,51843.0,0.3242,38.0952,38.0952,6.105
603127.SH,昭衍新药,45.76,1.64,3.72,10.61,-1.53,22.94,3.82,7.62,478314.0,21.9374,342.9017,287.2432,7.4935
603128.SH,华贸物流,5.32,-0.06,-1.12,-2.56,-5.51,15.75,1.13,0.76,100138.0,0.5377,69.6413,69.6413,13.0905
603129.SH,春风动力,290.39,-0.71,-0.24,0.31,-2.46,20.93,5.57,0.95,14596.0,4.2593,445.6986,445.6986,1.5348
603130.SH,云中马,38.38,1.4,3.79,5.24,-2.98,65.85,3.69,1.44,19809.0,0.7623,52.7779,52.7779,1.3751
603131.SH,上海沪工,13.89,0.4,2.97,-0.14,-6.09,336.24,2.84,2.15,72384.0,1.0021,46.7964,46.7964,3.3691
603132.SH,金徽股份,18.15,0.02,0.11,-4.52,-7.87,21.71,5.79,0.38,36965.0,0.6752,177.507,177.507,9.78
603135.SH,中重科技,8.79,0.16,1.85,3.66,-5.59,74.43,1.87,0.7,43772.0,0.3826,55.7512,55.3364,6.3426
603136.SH,天目湖,9.13,0.14,1.56,-13.71,-1.62,32.16,1.82,8.9,240497.0,2.1994,24.6626,24.6626,2.7013
603137.SH,恒尚节能,19.61,0.44,2.3,3.21,-12.65,60.19,3.01,4.61,84410.0,1.6519,35.8732,35.8732,1.8293
603138.SH,海量数据,15.57,1.42,10.04,5.85,19.04,-24.1,6.0,8.58,247527.0,3.7786,45.7152,44.895,2.9361
603139.SH,康惠股份,37.93,-1.18,-3.02,-3.07,-0.42,222.04,6.06,7.21,72040.0,2.7171,40.3782,37.8845,1.0645
603150.SH,万朗磁塑,68.95,1.67,2.48,-1.37,21.18,58.82,3.39,3.51,30044.0,2.0686,58.9405,58.9405,0.8548
603151.SH,邦基科技,16.68,0.01,0.06,-5.98,-0.66,-2977.77,2.12,1.48,25385.0,0.4226,28.5698,28.5698,1.7128
603153.SH,上海建科,13.14,0.17,1.31,-2.16,-1.57,87.51,1.42,0.29,11632.0,0.1525,53.8557,53.0567,4.0986
603155.SH,新亚强,15.09,0.15,1.0,14.32,7.4,47.82,3.24,3.97,182001.0,2.7454,69.0957,69.0957,4.5789
603156.SH,养元饮品,44.5,1.25,2.89,9.1,3.87,32.83,6.88,1.01,127818.0,5.6709,560.8235,560.8235,12.6028
603158.SH,腾龙股份,10.41,0.03,0.29,-0.38,-8.68,22.35,2.24,2.28,111755.0,1.1687,51.0892,51.0892,4.9077
603159.SH,上海亚虹,22.39,-0.56,-2.44,-5.69,-8.24,-413.13,6.31,7.48,104680.0,2.3569,31.346,31.346,1.4
603160.SH,汇顶科技,53.25,0.52,0.99,5.2,2.78,49.33,2.66,0.78,36220.0,1.9313,248.1358,248.1358,4.6598
603161.SH,科华控股,15.21,-0.06,-0.39,-3.73,-3.49,-448.24,1.89,1.35,25886.0,0.3954,34.0949,29.2355,2.2416
603162.SH,海通发展,14.06,-0.02,-0.14,-0.71,12.75,18.47,3.97,13.93,588458.0,8.1657,193.3402,59.4123,13.7511
603163.SH,XD圣晖集,84.37,3.07,3.78,6.05,5.19,60.09,7.34,3.49,34913.0,2.9001,84.37,84.37,1.0
603165.SH,荣晟环保,13.48,0.12,0.9,0.3,-2.95,11.07,1.85,1.3,40679.0,0.5457,42.1558,42.1558,3.1273
603166.SH,福达股份,11.03,0.25,2.32,5.15,-3.25,22.69,2.6,1.54,98277.0,1.0859,71.2153,70.4827,6.4565
603167.SH,渤海轮渡,8.08,-0.04,-0.49,-1.46,-0.86,34.61,1.14,0.46,21414.0,0.1731,37.9069,37.9069,4.6914
603168.SH,莎普爱思,5.58,-0.09,-1.59,-2.96,-5.1,53.53,1.52,1.51,56121.0,0.3183,20.8763,20.7863,3.7413
603169.SH,兰石重装,6.2,0.07,1.14,-5.78,-4.17,-19.95,3.24,0.71,92626.0,0.5735,80.9901,80.9901,13.0629
603170.SH,宝立食品,11.88,-0.04,-0.34,-1.33,-2.46,18.49,3.32,0.4,15911.0,0.1903,47.5212,47.5212,4.0001
603171.SH,税友股份,39.14,0.82,2.14,2.35,-13.86,84.5,6.21,1.36,55403.0,2.168,158.8653,158.8653,4.0589
603172.SH,万丰股份,18.57,0.0,0.0,2.6,-1.49,37.47,2.21,0.92,12224.0,0.2285,24.7687,24.7687,1.3338
603173.SH,福斯达,29.39,0.88,3.09,2.69,-6.67,15.55,2.35,0.5,7957.0,0.231,47.024,47.024,1.6
603175.SH,超颖电子,100.15,-1.67,-1.64,4.76,6.9,-114.45,17.33,3.1,14075.0,1.4128,437.6849,45.5425,4.3703
603176.SH,汇通集团,5.19,-0.08,-1.52,-1.33,-4.07,-19.38,2.32,0.58,26717.0,0.1398,24.4559,23.9683,4.7121
603177.SH,德创环保,11.34,0.83,7.9,8.62,2.62,-34.25,7.72,4.95,101121.0,1.134,23.1554,23.1554,2.0419
603178.SH,圣龙股份,15.7,0.08,0.51,-1.07,-12.04,132.33,3.27,2.6,61517.0,0.9646,37.1167,37.1167,2.3641
603179.SH,新泉股份,40.0,0.58,1.47,6.67,1.04,35.5,3.61,2.54,181320.0,7.2392,294.0635,285.6795,7.3516
603180.SH,金牌家居,15.11,-0.07,-0.46,-1.31,-3.82,-9.16,0.91,0.62,9555.0,0.146,23.3083,23.3083,1.5426
603181.SH,皇马科技,12.37,0.08,0.65,0.73,-5.5,15.69,2.02,0.5,29333.0,0.3634,72.8222,72.8222,5.887
603182.SH,嘉华股份,13.11,-0.09,-0.68,-2.31,-4.31,19.03,1.97,0.87,14339.0,0.1894,21.5725,21.5725,1.6455
603183.SH,建研院,5.13,0.21,4.27,8.46,6.21,-207.88,1.6,8.22,408664.0,2.1041,25.504,25.504,4.9715
603185.SH,弘元绿能,14.47,0.4,2.84,2.77,-3.4,-7.27,0.87,1.28,86901.0,1.2455,98.8412,98.2545,6.8308
603187.SH,海容冷链,10.73,0.05,0.47,0.75,-3.42,13.2,0.98,0.74,28480.0,0.3061,41.4605,41.0274,3.864
603188.SH,亚邦股份,4.47,-0.03,-0.67,-2.4,-7.64,128.22,3.64,1.65,94349.0,0.4241,25.4866,25.4866,5.7017
603189.SH,*ST网达,9.57,0.22,2.35,-1.54,0.95,-107.01,1.8,0.59,15876.0,0.1512,25.7958,25.7958,2.6955
603190.SH,亚通精工,15.73,0.07,0.45,0.51,-7.36,19.23,1.22,0.8,13493.0,0.2122,27.4262,26.4264,1.7436
603191.SH,望变电气,13.58,0.37,2.8,1.27,-8.74,124.38,1.75,2.66,87633.0,1.1873,47.4564,44.8092,3.4946
603192.SH,汇得科技,20.16,0.01,0.05,-0.2,-3.38,41.66,1.56,1.2,19890.0,0.403,33.6895,33.3178,1.6711
603193.SH,润本股份,20.2,0.43,2.18,5.54,-2.37,18.15,3.67,3.1,32034.0,0.6488,81.7278,20.8739,4.0459
603194.SH,中力股份,33.5,0.16,0.48,-0.09,-1.15,15.68,2.4,0.32,5057.0,0.1697,134.335,52.939,4.01
603195.SH,公牛集团,38.0,0.05,0.13,-2.04,-2.19,15.93,4.51,0.13,23561.0,0.8973,685.3095,684.0621,18.0345
603196.SH,璞源材料,19.33,0.1,0.52,0.16,-1.48,68.4,3.99,0.72,17126.0,0.3319,80.9323,45.8098,4.1869
603197.SH,保隆科技,28.97,-0.13,-0.45,1.83,-2.62,11.75,1.92,1.16,24390.0,0.7084,62.0032,61.1708,2.1403
603198.SH,迎驾贡酒,37.77,-0.27,-0.71,-0.16,-6.21,13.01,2.85,0.27,21562.0,0.8167,302.16,302.16,8.0
603199.SH,九华旅游,32.79,0.24,0.74,0.55,-3.87,11.94,2.11,1.45,16031.0,0.527,36.292,36.292,1.1068
603200.SH,上海洗霸,40.13,0.23,0.58,14.2,-5.22,-534.65,6.49,3.69,64764.0,2.6044,70.4202,70.4202,1.7548
603201.SH,常润股份,15.14,0.17,1.14,1.2,-7.51,15.87,1.62,1.13,21329.0,0.3225,28.7629,28.5169,1.8998
603202.SH,天有为,51.75,0.9,1.77,2.5,-1.33,14.19,1.22,1.52,7623.0,0.393,82.8,25.9855,1.6
603203.SH,快克智能,46.85,1.92,4.27,9.18,3.44,51.04,10.53,3.9,127375.0,5.9304,154.6105,152.8411,3.3001
603205.SH,健尔康,22.0,-0.66,-2.91,-1.43,-1.21,34.01,2.28,9.06,37442.0,0.8368,34.32,9.0948,1.56
603206.SH,嘉环科技,13.57,0.08,0.59,1.5,-3.62,66.19,1.82,0.78,23782.0,0.3234,41.4156,41.4156,3.052
603207.SH,小方制药,24.16,0.21,0.88,1.94,4.63,18.52,3.38,4.98,27206.0,0.6568,39.0869,13.1921,1.6178
603208.SH,江山欧派,10.77,0.05,0.47,-0.09,-6.91,-10.24,1.98,0.86,15194.0,0.165,18.9422,18.9422,1.7588
603209.SH,兴通股份,14.59,-0.07,-0.48,-0.34,2.17,11.13,1.38,1.27,40776.0,0.5978,47.4175,46.9056,3.25
603210.SH,泰鸿万立,13.07,0.15,1.16,2.03,-4.95,20.63,2.28,0.77,17981.0,0.2343,44.4903,30.4109,3.404
603211.SH,晋拓股份,20.18,0.26,1.31,1.56,-8.23,149.87,4.36,1.39,37845.0,0.7636,54.8509,54.8509,2.7181
603212.SH,赛伍技术,11.82,0.5,4.42,3.59,1.72,-649.28,2.16,2.3,100797.0,1.176,51.7114,51.7114,4.3749
603213.SH,镇洋发展,13.49,-0.11,-0.81,-0.81,-4.46,1091.09,3.32,0.3,13358.0,0.1812,60.0162,60.0162,4.4489
603214.SH,爱婴室,13.14,0.04,0.31,0.38,-5.74,21.53,1.53,2.4,33297.0,0.4382,18.2042,18.2042,1.3854
603215.SH,比依股份,14.06,-0.07,-0.5,1.74,-3.9,-46.32,1.62,1.29,24181.0,0.3421,30.1721,26.3243,2.146
603216.SH,梦天家居,20.15,0.15,0.75,-11.31,-11.04,71.28,2.51,2.59,57654.0,1.1715,44.872,44.872,2.2269
603217.SH,元利科技,27.21,0.01,0.04,0.78,-9.75,19.26,1.62,1.31,27290.0,0.7456,56.6206,56.6206,2.0809
603218.SH,日月股份,9.36,0.07,0.75,-0.43,0.86,29.72,0.92,1.05,108519.0,1.0191,96.3936,96.3085,10.2985
603219.SH,富佳股份,12.78,-0.05,-0.39,0.0,-6.44,118.05,4.48,0.38,21569.0,0.2794,71.7469,71.7469,5.614
603220.SH,中贝通信,18.26,0.33,1.84,1.95,-3.34,459.63,2.57,2.79,149689.0,2.7345,97.939,97.939,5.3636
603221.SH,爱丽家居,31.23,-0.06,-0.19,16.7,12.46,-98.31,4.89,6.69,162135.0,5.049,75.6609,75.6609,2.4227
603222.SH,济民健康,7.77,-0.03,-0.38,-0.13,-2.88,-41.28,3.75,2.39,125567.0,0.9796,40.7995,40.7995,5.2509
603223.SH,恒通股份,10.02,0.25,2.56,0.2,-3.47,19.19,1.71,1.02,72147.0,0.719,70.7234,70.7234,7.0582
603225.SH,新凤鸣,16.98,0.38,2.29,0.3,-19.26,9.9,1.31,0.81,134761.0,2.2784,284.8361,283.3191,16.7748
603226.SH,菲林格尔,39.08,1.32,3.5,0.54,2.95,-187.3,16.76,1.89,67105.0,2.5815,138.9262,138.9262,3.5549
603227.SH,雪峰科技,7.47,0.02,0.27,-1.32,-2.99,15.79,1.52,0.43,46002.0,0.3438,80.0554,80.0554,10.7169
603228.SH,景旺电子,104.45,0.19,0.18,-6.53,8.25,86.92,7.57,3.02,296100.0,31.118,1045.8508,1025.7101,10.0129
603229.SH,奥翔药业,7.58,-0.02,-0.26,0.8,-1.94,26.26,2.63,0.63,52723.0,0.4028,62.9365,62.9365,8.303
603230.SH,内蒙新华,13.48,1.23,10.04,34.13,45.89,104.0,1.74,18.47,652833.0,8.6712,47.6549,47.6549,3.5352
603231.SH,索宝蛋白,16.7,0.07,0.42,0.72,0.12,23.46,1.6,1.34,14232.0,0.2374,31.9737,17.7464,1.9146
603232.SH,格尔软件,16.31,1.48,9.98,9.54,6.18,-31.03,2.99,13.06,302067.0,4.8317,37.9282,37.725,2.3255
603233.SH,大参林,18.38,0.07,0.38,3.84,-0.38,11.29,2.78,1.02,116123.0,2.1502,209.3215,209.3215,11.3885
