# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
300576.SZ,容大感光,29.82,0.2,0.68,-0.93,-1.13,144.46,6.92,0.22,5642.0,0.1677,120.3799,77.9944,4.0369
300577.SZ,开润股份,19.62,-0.37,-1.85,-1.95,1.57,11.15,2.28,0.12,1767.0,0.0349,47.0559,27.9723,2.3984
300578.SZ,会畅科技,15.51,-0.24,-1.52,3.88,-7.82,-50.4,2.71,0.1,2075.0,0.0323,30.7516,30.7433,1.9827
300579.SZ,数字认证,23.85,-0.34,-1.41,5.07,2.1,-66.16,8.55,0.14,3617.0,0.0865,64.395,62.6778,2.7
300580.SZ,贝斯特,18.43,-0.09,-0.49,2.56,-6.07,31.66,2.77,0.03,1607.0,0.0296,92.5781,87.0988,5.0232
300581.SZ,晨曦航空,10.22,-0.1,-0.97,-0.87,-0.78,-84.5,6.3,0.08,4187.0,0.043,56.2212,56.2212,5.5011
300582.SZ,英飞特,10.87,0.03,0.28,4.02,-9.89,75.31,3.62,0.08,1898.0,0.0206,32.4509,24.6002,2.9854
300583.SZ,赛托生物,13.79,-0.12,-0.86,8.93,-6.32,43.27,1.49,0.14,2662.0,0.0367,26.1599,25.6699,1.897
300584.SZ,海辰药业,31.28,-0.06,-0.19,0.97,0.39,58.53,3.5,0.1,829.0,0.0259,37.536,25.6907,1.2
300586.SZ,美联新材,9.5,0.11,1.17,-1.86,-2.67,333.22,3.64,0.28,15163.0,0.1434,67.5656,50.8565,7.1122
300587.SZ,天铁科技,4.93,-0.04,-0.8,7.17,-0.6,99.29,2.81,0.33,34973.0,0.1727,64.0047,51.8938,12.9827
300588.SZ,熙菱信息,22.12,0.14,0.64,5.79,-3.48,-58.96,17.62,0.09,1507.0,0.0333,42.3534,39.113,1.9147
300589.SZ,江龙船艇,13.87,-0.19,-1.35,4.76,3.36,-167.35,7.75,0.33,7450.0,0.1037,52.3826,30.866,3.7767
300590.SZ,移为通信,11.6,0.02,0.17,1.75,0.52,30.38,2.84,0.12,4175.0,0.0483,53.6194,41.5065,4.6224
300591.SZ,万里马,6.66,-0.03,-0.45,1.52,-13.64,-1240.02,16.02,0.19,6492.0,0.0433,27.0179,23.3433,4.0567
300592.SZ,华凯易佰,20.63,0.34,1.68,1.38,21.85,24.46,3.39,0.22,7450.0,0.1517,80.7106,70.9437,3.9123
300593.SZ,新雷能,33.82,0.4,1.2,5.23,11.84,-123.3,7.91,0.41,18415.0,0.6265,183.473,152.2787,5.425
300594.SZ,ST朗进,14.95,0.05,0.34,4.04,0.13,-15.43,1.88,0.07,650.0,0.0097,13.7351,13.6031,0.9187
300595.SZ,欧普康视,10.26,0.04,0.39,3.22,-6.85,19.79,1.83,0.07,4893.0,0.0501,91.761,68.5876,8.9436
300596.SZ,利安隆,41.06,-0.08,-0.19,2.8,-1.89,15.86,1.89,0.03,664.0,0.0272,94.2818,94.2818,2.2962
300597.SZ,吉大通信,7.91,-0.08,-1.0,1.02,-2.36,-79.4,2.32,0.08,2239.0,0.0178,21.5603,21.4798,2.7257
300598.SZ,诚迈科技,30.92,-0.33,-1.06,3.14,-9.77,-152.95,4.68,0.1,2194.0,0.0681,67.0908,67.0766,2.1698
300599.SZ,雄塑科技,12.6,-0.09,-0.71,7.69,8.52,150.54,2.32,0.12,3909.0,0.0496,45.1246,39.9452,3.5813
300600.SZ,国瑞科技,10.5,-0.12,-1.13,1.06,2.74,-72.4,2.61,0.11,3366.0,0.0356,30.8946,30.8946,2.9423
300601.SZ,康泰生物,13.17,0.09,0.69,12.85,3.78,145.97,1.61,0.12,10695.0,0.1403,147.0997,118.5823,11.1693
300602.SZ,飞荣达,39.31,0.43,1.11,1.45,-14.85,45.63,5.26,0.27,10758.0,0.4215,230.531,157.7036,5.8644
300603.SZ,立昂技术,8.22,-0.05,-0.6,1.86,1.61,-39.05,3.07,0.28,10291.0,0.0849,38.2064,30.7372,4.648
300604.SZ,长川科技,273.91,1.06,0.39,1.63,-1.59,91.75,20.27,0.14,6981.0,1.9157,1768.3142,1340.7297,6.4558
300605.SZ,恒锋信息,10.18,-0.16,-1.55,3.14,-3.88,-21.97,4.08,0.29,3677.0,0.0376,16.8117,12.8658,1.6514
300606.SZ,金太阳,37.28,-0.01,-0.03,11.88,-1.38,196.09,7.79,0.33,3953.0,0.147,51.5761,44.3343,1.3835
300607.SZ,拓斯达,32.83,-0.06,-0.18,0.89,-10.51,75.07,5.29,0.17,5705.0,0.187,156.59,113.3218,4.7697
300608.SZ,思特奇,9.97,-0.16,-1.58,3.53,-2.46,-16.93,2.4,0.19,5759.0,0.0578,34.6985,30.3453,3.4803
300673.SZ,佩蒂股份,15.08,-0.15,-0.98,6.42,11.48,76.67,2.21,0.06,969.0,0.0146,37.2937,24.1976,2.4731
300674.SZ,宇信科技,16.56,-0.28,-1.66,0.85,-3.22,18.84,2.49,0.18,12493.0,0.2081,116.5918,116.4535,7.0406
300675.SZ,建科院,12.96,-0.08,-0.61,4.85,-4.51,-47.78,3.87,0.15,2179.0,0.0282,19.008,19.008,1.4667
300676.SZ,华大基因,44.38,0.57,1.3,20.27,14.27,195.81,2.18,0.35,14389.0,0.634,185.6491,184.6368,4.1832
300677.SZ,英科医疗,50.76,-0.14,-0.28,-0.76,-7.69,19.85,1.76,0.06,2580.0,0.1311,332.3528,236.3449,6.5475
300678.SZ,中科信息,21.78,-0.16,-0.73,2.25,-3.08,574.53,7.65,0.07,2065.0,0.0451,64.5529,63.7581,2.9639
300679.SZ,电连技术,45.75,0.42,0.93,2.53,-8.16,47.18,3.86,0.26,9497.0,0.4335,194.3552,164.4583,4.2482
300680.SZ,隆盛科技,20.6,-0.1,-0.48,6.9,1.83,35.59,3.01,0.07,1589.0,0.0327,60.5875,46.6313,2.9411
300681.SZ,英搏尔,22.36,-0.2,-0.89,8.39,5.39,29.09,2.19,0.61,14167.0,0.3163,68.434,51.6107,3.0606
300682.SZ,朗新科技,9.08,-0.03,-0.33,1.0,-5.62,-27.12,1.54,0.05,5648.0,0.0513,97.9038,93.8812,10.7824
300683.SZ,海特生物,26.25,-0.05,-0.19,14.43,2.34,-21.83,1.65,0.4,4878.0,0.1282,34.3598,32.0774,1.3089
300684.SZ,中石科技,119.54,7.78,6.96,27.48,27.53,129.75,17.28,2.07,42524.0,5.0295,358.0333,245.0321,2.9951
300685.SZ,艾德生物,20.25,0.32,1.61,19.05,17.48,23.78,4.17,0.47,18142.0,0.3647,78.9963,78.8913,3.9011
300686.SZ,智动力,14.83,0.03,0.2,2.21,-2.63,-123.83,4.94,0.1,2466.0,0.0365,38.6506,38.396,2.6062
300687.SZ,赛意信息,30.75,0.05,0.16,13.68,2.3,112.09,4.61,0.3,9962.0,0.305,125.5866,103.2782,4.0841
300688.SZ,创业黑马,36.73,-0.05,-0.14,5.46,17.1,-290.36,17.44,0.43,6423.0,0.2375,61.4785,54.4994,1.6738
300689.SZ,澄天伟业,67.8,1.78,2.7,7.69,19.26,1435.05,11.23,0.28,2815.0,0.189,78.3768,68.9824,1.156
300690.SZ,双一科技,23.72,-0.15,-0.63,0.68,-4.05,14.61,2.38,0.29,3208.0,0.0763,39.2208,26.4668,1.6535
300691.SZ,联合光电,20.0,0.7,3.63,37.84,32.89,343.82,3.29,2.07,45701.0,0.8944,53.8098,44.1476,2.6905
300692.SZ,中赋科技,9.58,0.08,0.84,10.62,5.62,55.32,1.68,0.24,12818.0,0.1225,53.8661,50.3315,5.6228
300693.SZ,盛弘股份,38.1,-0.16,-0.42,-0.65,-5.64,26.16,5.56,0.15,4001.0,0.1528,119.1752,102.7266,3.128
300694.SZ,蠡湖股份,10.54,-0.11,-1.03,0.86,-3.3,41.72,1.52,0.08,1644.0,0.0174,22.8792,22.8516,2.1707
300695.SZ,兆丰股份,52.66,-0.25,-0.47,8.22,7.71,187.79,1.86,0.04,434.0,0.0229,53.8485,53.8485,1.0226
300696.SZ,爱乐达,21.24,-0.15,-0.7,5.88,0.66,-238.64,3.31,0.06,1750.0,0.0372,62.4985,58.1726,2.9425
300697.SZ,电工合金,15.54,0.0,0.0,4.3,2.92,28.64,5.17,0.23,7503.0,0.1173,67.2323,51.4747,4.3264
300698.SZ,万马科技,28.49,-0.24,-0.84,10.6,5.53,108.97,6.94,0.19,2237.0,0.0639,38.1766,34.2407,1.34
300699.SZ,光威复材,23.55,-0.13,-0.55,-0.21,-2.69,49.23,3.58,0.03,2878.0,0.0679,195.7834,193.9061,8.3135
300700.SZ,岱勒新材,17.28,0.15,0.88,-4.21,-15.32,431.93,8.83,0.17,5880.0,0.1008,68.6066,61.4147,3.9703
300701.SZ,森霸传感,10.02,0.02,0.2,3.19,-3.84,37.43,2.88,0.08,1953.0,0.0196,28.0153,25.2658,2.7959
300702.SZ,天宇股份,21.75,0.01,0.05,6.15,1.73,36.42,2.12,0.08,1644.0,0.0357,75.685,45.9243,3.4798
300703.SZ,创源股份,14.15,-0.05,-0.35,7.93,1.66,-121.25,3.35,0.19,3156.0,0.0447,25.5254,24.0071,1.8039
300705.SZ,九典制药,11.06,-0.05,-0.45,5.94,0.09,17.33,2.16,0.03,1181.0,0.0131,55.3322,40.9161,5.0029
300706.SZ,阿石创,50.81,0.4,0.79,-0.94,-2.04,105.77,10.97,0.28,3211.0,0.1627,78.0118,57.8372,1.5354
300707.SZ,威唐工业,12.11,-0.02,-0.16,5.4,-1.23,-35.19,1.93,0.08,1144.0,0.0138,21.0593,17.3876,1.739
300708.SZ,聚灿光电,9.97,0.55,5.84,15.53,21.45,61.04,3.18,1.44,103544.0,1.0106,94.0497,71.9267,9.4333
300709.SZ,精研科技,39.38,0.25,0.64,3.44,-18.63,263.14,3.29,0.19,2798.0,0.1096,73.5003,59.011,1.8664
300710.SZ,万隆光电,31.17,-0.11,-0.35,4.42,-0.06,-114.54,7.23,0.08,570.0,0.0178,31.0111,23.2466,0.9949
300711.SZ,广哈通信,18.51,-0.32,-1.7,1.98,0.16,221.77,3.46,0.14,3495.0,0.0651,51.9083,45.9838,2.8043
300712.SZ,永福股份,20.78,-0.08,-0.38,4.0,1.62,-74.14,3.14,0.02,416.0,0.0086,38.9721,38.8046,1.8755
300713.SZ,英可瑞,13.84,-0.07,-0.5,8.81,1.62,-26.73,5.19,0.44,3970.0,0.0552,21.9836,12.374,1.5884
300715.SZ,凯伦股份,14.46,-0.11,-0.75,-1.23,-1.7,247.06,3.03,0.08,2433.0,0.0351,54.6668,46.1891,3.7806
300716.SZ,*ST泉为,18.13,-0.03,-0.17,-1.95,-6.21,-19.13,-12.13,0.01,153.0,0.0028,29.0116,29.0116,1.6002
300717.SZ,华信新材,18.98,-0.07,-0.37,7.84,0.59,41.6,2.63,0.17,1699.0,0.0322,19.5067,19.3318,1.0277
300718.SZ,长盛轴承,53.12,-0.04,-0.08,1.2,-5.96,62.18,9.16,0.06,1220.0,0.0648,158.7114,104.5911,2.9878
300719.SZ,安达维尔,12.02,-0.14,-1.15,0.67,-3.16,-61.63,3.06,0.08,1482.0,0.0179,30.5581,21.5903,2.5423
300720.SZ,海川智能,63.79,0.09,0.14,4.78,-11.7,570.96,21.36,0.45,8205.0,0.5198,124.3122,117.4662,1.9488
300721.SZ,怡达股份,22.53,-0.03,-0.13,-4.66,-3.55,60.31,3.33,0.19,2603.0,0.0586,37.14,31.1806,1.6485
300722.SZ,新余国科,21.64,-0.31,-1.41,-1.46,-0.55,169.0,9.34,0.06,1562.0,0.0339,59.8901,59.8901,2.7676
300723.SZ,一品红,34.6,0.02,0.06,3.1,-4.29,16.12,8.47,0.04,1824.0,0.0629,156.2857,145.041,4.5169
300724.SZ,捷佳伟创,54.65,0.2,0.37,4.1,-2.86,25.4,1.43,0.09,2499.0,0.1364,190.3416,158.6873,3.4829
300725.SZ,药石科技,53.99,0.49,0.92,18.53,20.38,63.47,2.78,0.87,17602.0,0.9384,126.2326,109.4487,2.3381
300726.SZ,宏达电子,59.49,0.77,1.31,1.43,8.64,54.29,4.98,0.34,7241.0,0.4272,245.0035,127.5694,4.1184
300727.SZ,润禾材料,34.95,0.15,0.43,4.33,16.6,77.97,4.65,0.04,586.0,0.0204,62.9577,56.6597,1.8014
300729.SZ,乐歌股份,11.41,-0.19,-1.64,10.45,6.95,91.15,1.1,0.12,3981.0,0.0455,38.9781,37.4344,3.4161
300730.SZ,科创信息,11.53,-0.33,-2.78,3.5,-1.63,-38.04,20.72,0.43,8835.0,0.1027,27.8033,23.8389,2.4114
300731.SZ,科创新源,52.25,1.43,2.81,6.79,9.88,-1668.66,15.0,0.26,4383.0,0.2258,92.6312,87.9111,1.7728
300732.SZ,设研院,5.81,-0.04,-0.68,3.38,-3.97,-24.61,0.78,0.06,2227.0,0.0129,21.5295,21.5114,3.7056
300733.SZ,西菱动力,14.1,-0.04,-0.28,10.33,3.13,43.28,3.14,0.06,1780.0,0.0252,55.9209,41.2312,3.966
300735.SZ,光弘科技,18.98,0.04,0.21,3.32,-9.77,139.72,2.78,0.07,5134.0,0.0973,154.7004,144.3503,8.1507
300736.SZ,百邦科技,33.75,-0.5,-1.46,4.59,12.81,-315.52,67.82,0.2,2527.0,0.0857,43.1778,42.1496,1.2793
300737.SZ,科顺股份,4.86,-0.05,-1.02,7.52,-0.82,40.04,1.37,0.18,15580.0,0.0758,53.9585,43.1168,11.1026
300739.SZ,明阳电路,32.18,1.15,3.71,13.07,36.24,126.55,4.32,0.85,25701.0,0.8179,120.0524,97.4976,3.7307
300740.SZ,水羊股份,22.39,-0.88,-3.78,11.45,-1.05,56.54,3.38,1.18,48306.0,1.1025,98.4941,91.5699,4.399
300741.SZ,华宝股份,28.4,-1.09,-3.7,25.44,95.56,79.47,2.58,0.67,40967.0,1.1763,174.9099,174.9091,6.1588
300743.SZ,天地数码,14.48,-0.05,-0.34,4.32,-3.79,16.26,3.61,0.09,1141.0,0.0165,21.8944,18.4694,1.512
300745.SZ,欣锐科技,28.3,0.4,1.43,2.61,-3.09,102.46,2.13,0.28,3924.0,0.1103,47.7043,40.2508,1.6857
300746.SZ,汉嘉数智,14.71,-0.15,-1.01,7.37,0.27,102.93,3.99,0.1,2257.0,0.0333,33.2061,32.8835,2.2574
300747.SZ,锐科激光,40.7,0.2,0.49,-1.6,2.77,71.88,6.46,0.09,4529.0,0.1835,228.5712,212.445,5.616
300748.SZ,金力永磁,25.72,-0.12,-0.46,1.66,-4.67,38.45,4.65,0.06,6974.0,0.1794,355.4427,291.1211,13.8197
300749.SZ,顶固集创,25.18,0.01,0.04,2.57,-2.4,24.47,7.64,0.16,2480.0,0.0626,51.6617,39.6322,2.0517
300751.SZ,迈为股份,203.75,0.24,0.12,3.69,-8.41,112.7,7.19,0.11,2123.0,0.4329,568.2623,392.9302,2.789
300752.SZ,隆利科技,13.7,0.24,1.78,4.66,17.42,93.39,3.46,0.31,6985.0,0.0944,44.2331,30.5875,3.2287
300753.SZ,爱朋医疗,21.66,-0.07,-0.32,8.35,-1.37,-138.1,4.15,0.32,2809.0,0.0609,27.302,19.1835,1.2605
300755.SZ,华致酒行,11.49,-0.11,-0.95,1.23,3.33,-32.6,1.79,0.07,3120.0,0.0359,47.8901,47.8651,4.168
300756.SZ,金马游乐,34.47,-0.33,-0.95,13.39,12.24,83.68,5.13,0.6,11430.0,0.3981,76.0537,66.181,2.2064
300757.SZ,罗博特科,599.0,-6.88,-1.14,-2.28,5.46,7655.91,60.31,0.2,3283.0,1.9824,1003.9726,973.7751,1.6761
300758.SZ,七彩化学,11.46,-0.04,-0.35,1.69,-1.04,41.26,2.54,0.06,2048.0,0.0235,45.7387,41.2264,3.9912
300759.SZ,康龙化成,44.86,0.4,0.9,3.96,3.42,54.93,5.04,0.16,22986.0,1.0246,824.2054,637.0263,18.3728
300760.SZ,迈瑞医疗,156.58,-0.1,-0.06,-0.92,-4.51,19.78,4.87,0.02,2107.0,0.3297,1897.4355,1895.6548,12.118
300761.SZ,立华股份,20.77,-0.1,-0.48,2.06,3.95,-122.21,1.91,0.04,2491.0,0.052,175.7843,134.3329,8.4634
300762.SZ,上海瀚讯,27.1,-0.16,-0.59,-1.13,-6.54,-84.21,5.97,0.09,5649.0,0.1531,176.2461,170.1787,6.5035
300763.SZ,锦浪科技,55.91,-0.06,-0.11,0.92,-9.34,26.21,2.37,0.13,4285.0,0.2397,221.7904,179.8036,3.9669
300765.SZ,石药创新,47.76,-0.1,-0.21,10.66,8.12,26.6,17.04,0.05,6525.0,0.3112,670.8336,670.8336,14.0459
300766.SZ,每日互动,22.37,-0.37,-1.63,2.95,1.73,-407.57,5.62,0.26,9248.0,0.2076,88.3055,80.064,3.9475
300767.SZ,震安科技,21.31,-0.04,-0.19,8.45,8.83,599.76,3.85,0.08,1942.0,0.0416,58.8776,51.121,2.7629
300768.SZ,迪普科技,15.19,-0.06,-0.39,3.97,1.0,67.53,2.77,0.07,3062.0,0.0467,97.7976,63.8993,6.4383
300769.SZ,德方纳米,41.35,-0.18,-0.43,-0.48,-9.08,12.72,2.14,0.11,2768.0,0.1146,115.8578,104.1101,2.8019
300770.SZ,新媒股份,34.82,-0.3,-0.85,1.02,-1.7,13.26,2.28,0.16,3750.0,0.1313,79.3334,79.3334,2.2784
300771.SZ,智莱科技,11.38,-0.1,-0.87,1.88,-4.29,24.07,1.37,0.12,2274.0,0.0259,27.312,21.517,2.4
300772.SZ,运达股份,9.34,-0.05,-0.53,0.65,-2.2,-14.75,1.15,0.07,4922.0,0.0461,73.4916,65.19,7.8685
300773.SZ,拉卡拉,15.1,-0.25,-1.63,1.48,-3.27,12.27,3.72,0.25,25924.0,0.3929,164.187,155.3202,10.8733
300774.SZ,倍杰特,10.11,-0.06,-0.59,0.5,-9.99,-108.81,2.84,0.31,6272.0,0.0637,41.326,20.6322,4.0876
300775.SZ,三角防务,21.12,-0.16,-0.75,0.33,-5.47,141.37,1.97,0.08,4255.0,0.09,115.6433,112.2831,5.4755
300776.SZ,帝尔激光,133.2,9.18,7.4,13.18,15.59,62.11,7.7,1.18,21247.0,2.8253,379.9323,238.8439,2.8523
300777.SZ,中简科技,21.38,0.03,0.14,1.81,-7.47,-94.98,2.12,0.05,1979.0,0.0423,94.0095,92.128,4.3971
300778.SZ,新城市,10.83,-0.04,-0.37,6.28,0.19,-38.31,1.85,0.13,2603.0,0.0282,22.0563,22.0501,2.0366
300779.SZ,惠城环保,54.52,0.42,0.78,2.69,-15.23,-361.48,7.36,0.13,2906.0,0.1574,162.0931,123.855,2.9731
300780.SZ,德恩精工,20.32,0.04,0.2,8.78,1.1,-80.76,2.99,0.24,2558.0,0.0521,29.8033,21.8973,1.4667
300781.SZ,因赛集团,27.92,-0.46,-1.62,9.23,-0.07,125.95,8.23,0.41,4920.0,0.1386,45.8378,33.8214,1.6418
300782.SZ,卓胜微,74.93,0.18,0.24,2.22,-5.14,-58.1,3.33,0.11,5031.0,0.3765,430.8377,343.6031,5.7499
300783.SZ,三只松鼠,16.88,-0.1,-0.59,2.55,-4.91,13.61,2.18,0.1,2680.0,0.0453,67.8047,47.3117,4.0169
300784.SZ,利安科技,42.7,0.03,0.07,6.62,1.4,72.12,3.0,0.27,452.0,0.0193,24.0135,7.231,0.5624
300785.SZ,值得买,37.21,-0.46,-1.22,11.21,6.3,409.98,3.83,2.29,29786.0,1.1306,73.994,48.4114,1.9886
300786.SZ,国林科技,15.03,-0.08,-0.53,4.52,-1.31,-148.56,2.5,0.4,5844.0,0.0882,27.6576,22.0497,1.8402
300787.SZ,海能实业,11.89,-0.01,-0.08,18.66,17.52,-109.62,2.69,0.56,11073.0,0.1312,37.2672,23.3677,3.1343
300788.SZ,中信出版,32.6,-2.19,-6.29,-0.61,30.28,40.22,2.76,1.52,28923.0,0.9589,61.9894,61.9894,1.9015
300789.SZ,唐源电气,16.5,0.0,0.0,8.27,-1.43,-35.41,2.38,0.14,1956.0,0.0322,23.7351,23.0306,1.4385
300790.SZ,宇瞳光学,20.03,0.14,0.7,-1.72,2.36,42.64,3.76,0.33,15058.0,0.301,104.2293,91.5257,5.2037
300791.SZ,仙乐健康,17.9,0.05,0.28,3.71,0.34,18.04,1.92,0.03,823.0,0.0147,55.1724,46.0925,3.0823
300792.SZ,壹网壹创,25.38,-0.48,-1.86,7.45,6.53,45.49,2.02,0.63,13470.0,0.3439,60.3187,54.3602,2.3766
300793.SZ,佳禾智能,12.13,-0.06,-0.49,8.4,2.11,1223.2,1.65,0.14,5237.0,0.0635,46.1603,45.1343,3.8055
300795.SZ,米奥会展,13.9,-0.25,-1.77,18.6,0.0,-140.71,7.23,2.08,36200.0,0.5049,41.5462,24.2127,2.9889
300796.SZ,贝斯美,6.86,-0.03,-0.44,1.93,-2.97,210.44,1.44,0.07,2442.0,0.0168,24.7744,24.7247,3.6114
300797.SZ,钢研纳克,13.23,-0.07,-0.53,1.85,-5.03,32.89,3.74,0.03,1268.0,0.0168,50.6012,50.4982,3.8247
300798.SZ,锦鸡股份,8.91,-0.12,-1.33,12.93,-0.22,-352.89,2.33,0.46,18663.0,0.1675,43.9399,36.1482,4.9315
300800.SZ,力合科技,10.44,-0.07,-0.67,2.25,0.29,58.91,1.21,0.07,1602.0,0.0167,24.7176,24.4587,2.3676
300801.SZ,泰和科技,22.01,-0.03,-0.14,1.34,-4.84,17.15,1.8,0.15,2076.0,0.0455,48.0036,30.2011,2.181
300802.SZ,矩子科技,27.52,-0.18,-0.65,8.99,11.9,62.82,5.21,0.17,3405.0,0.0935,78.1783,55.6894,2.8408
300803.SZ,指南针,57.81,-0.05,-0.09,3.86,-1.51,206.41,16.16,0.14,12402.0,0.7184,516.8083,512.9049,8.9398
300804.SZ,广康生化,45.45,0.64,1.43,1.56,-0.46,508.55,2.47,0.14,376.0,0.017,33.633,12.4987,0.74
300805.SZ,电声股份,8.52,-0.15,-1.73,5.19,0.47,92.52,2.31,0.22,6589.0,0.0567,36.1625,25.5795,4.2444
300806.SZ,斯迪克,56.49,0.94,1.69,-5.3,13.73,389.03,15.12,0.27,12110.0,0.68,357.9952,257.9722,6.3373
300807.SZ,天迈科技,36.95,-0.15,-0.4,6.24,-4.87,-73.97,5.71,0.1,545.0,0.0202,25.1406,19.1915,0.6804
300808.SZ,久量股份,21.38,-0.09,-0.42,11.94,6.06,-63.5,3.68,0.17,2012.0,0.0431,34.208,25.4207,1.6
300809.SZ,华辰装备,24.79,0.09,0.36,4.38,2.02,50.13,3.37,0.06,842.0,0.0208,62.8524,37.3262,2.5354
300810.SZ,中科海讯,25.45,-0.4,-1.55,1.64,-0.9,-33.44,4.09,0.11,1285.0,0.0329,30.0437,29.0139,1.1805
300811.SZ,铂科新材,87.4,0.95,1.1,3.49,10.34,78.99,10.99,0.16,5291.0,0.4614,356.4433,292.564,4.0783
300812.SZ,易天股份,20.6,0.26,1.28,4.89,3.23,243.14,5.2,0.3,5291.0,0.108,40.3982,36.6556,1.9611
300813.SZ,泰林生物,23.02,-0.13,-0.56,16.56,10.16,68.47,3.58,0.18,1536.0,0.0353,27.9001,19.596,1.212
300814.SZ,中富电路,148.52,5.27,3.68,2.87,9.28,368.1,17.4,0.78,14867.0,2.2376,284.312,284.312,1.9143
300815.SZ,玉禾田,15.8,-0.1,-0.63,8.52,0.13,10.27,1.36,0.06,2291.0,0.0362,62.9775,61.9612,3.9859
300816.SZ,艾可蓝,65.74,-0.36,-0.54,9.35,-4.39,67.13,5.39,0.27,1601.0,0.1055,52.592,38.3694,0.8
300817.SZ,双飞集团,16.48,-0.01,-0.06,2.62,0.8,40.69,3.49,0.06,694.0,0.0115,35.9755,20.7868,2.183
300818.SZ,耐普矿机,16.61,-0.07,-0.42,-1.42,-12.93,-154.95,2.06,0.25,3620.0,0.0602,36.4436,23.6082,2.1941
300819.SZ,聚杰微纤,50.18,1.02,2.07,2.83,6.21,122.7,8.5,0.21,2820.0,0.1403,74.8711,67.6237,1.4921
300820.SZ,英杰电气,74.62,1.94,2.67,10.38,25.85,85.84,6.44,0.41,4599.0,0.3411,165.8087,83.4159,2.222
300821.SZ,东岳硅材,15.64,0.07,0.45,0.19,-6.07,21.89,3.51,0.1,12290.0,0.1912,187.68,187.6473,12.0
300822.SZ,贝仕达克,11.62,-0.09,-0.77,6.51,-3.89,119.17,2.94,0.06,1654.0,0.0193,36.2005,33.5797,3.1154
300823.SZ,建科智能,14.51,-0.05,-0.34,4.61,-4.36,37.13,2.0,0.18,1571.0,0.0228,19.0056,12.588,1.3098
300824.SZ,北鼎股份,7.85,-0.04,-0.51,4.95,-1.26,26.89,3.49,0.08,2480.0,0.0195,25.6178,25.039,3.2634
300825.SZ,阿尔特,12.72,-0.1,-0.78,0.24,6.05,120.24,3.06,0.17,8355.0,0.1068,62.9488,61.6269,4.9488
300826.SZ,测绘股份,15.71,-0.07,-0.44,8.34,6.22,555.89,2.4,0.04,964.0,0.0151,35.8534,34.808,2.2822
300827.SZ,上能电气,25.72,0.08,0.31,6.55,3.41,33.07,3.34,0.08,3499.0,0.0901,143.1811,112.2782,5.5669
300828.SZ,锐新科技,17.16,-0.07,-0.41,2.45,2.33,93.73,3.62,0.11,1042.0,0.0179,28.558,16.2689,1.6642
300829.SZ,金丹科技,27.72,0.12,0.43,50.9,82.71,60.63,2.58,1.59,26726.0,0.7358,63.0007,46.6061,2.2728
300830.SZ,金现代,8.14,-0.18,-2.16,-1.57,-1.46,-78.39,2.83,0.31,10419.0,0.0853,36.7636,27.4265,4.5164
300831.SZ,ST派瑞,14.14,-0.12,-0.84,-0.35,-6.78,97.71,4.68,0.11,2112.0,0.0299,45.248,26.0861,3.2
300832.SZ,新产业,48.97,-0.5,-1.01,0.0,-1.96,22.17,4.29,0.02,1406.0,0.069,384.7665,334.5103,7.8572
300833.SZ,浩洋股份,41.05,-0.04,-0.1,3.74,-0.58,28.73,2.13,0.1,812.0,0.0331,51.9244,33.3546,1.2649
300834.SZ,星辉环材,40.26,0.21,0.52,1.8,-1.57,79.31,2.7,0.02,452.0,0.0182,77.9886,77.2985,1.9371
300835.SZ,龙磁科技,194.7,1.48,0.77,8.67,17.99,161.52,16.44,0.14,1144.0,0.2215,232.175,162.7213,1.1925
300836.SZ,佰奥智能,60.99,0.14,0.23,16.88,20.54,125.3,8.85,0.31,1941.0,0.1182,56.529,38.6982,0.9269
300837.SZ,浙矿股份,22.81,-0.07,-0.31,4.2,-2.74,64.63,1.65,0.07,539.0,0.0123,22.8115,17.2431,1.0001
300838.SZ,浙江力诺,14.3,-0.01,-0.07,3.4,-3.72,113.69,2.06,0.11,1125.0,0.0161,19.7309,14.5585,1.3798
300839.SZ,博汇股份,13.17,-0.23,-1.72,3.29,2.57,99.43,4.88,0.15,4316.0,0.0572,37.9472,37.501,2.8813
300840.SZ,酷特智能,19.73,-0.23,-1.15,1.18,-2.13,87.38,3.71,0.34,6117.0,0.121,47.352,35.0238,2.4
300841.SZ,康华生物,54.69,0.23,0.42,10.37,5.62,25.17,1.97,0.12,1517.0,0.0828,71.068,66.4896,1.2995
300842.SZ,帝科股份,63.97,0.23,0.36,-2.71,-8.49,125.36,5.66,0.09,1161.0,0.074,92.9355,82.6924,1.4528
300843.SZ,胜蓝股份,136.45,-0.05,-0.04,-2.0,-1.54,86.1,12.37,0.27,4377.0,0.5961,223.3795,219.0017,1.6371
300844.SZ,山水比德,24.51,-0.06,-0.24,5.87,-1.25,-30.09,2.97,0.19,1671.0,0.0409,22.846,22.0688,0.9321
300845.SZ,捷安高科,14.33,-0.28,-1.92,7.1,6.19,-218.76,3.74,0.41,5894.0,0.0847,29.4684,20.8285,2.0564
